Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
125	-138.97618	25.085491	-113.89069	-164.06168	0.0	0.0	0.0	0.0	500.0	0.0	0.0	-27.106499	3.4222162	-12.347933	-28.694431	-0.0003084252	0.0001704313	0.0003046181	-0.0005210718	-4.7683717e-08	-0.006940116	9.0221873e-13	-2.9652655e-08	43.263172	-21.944168	9.3812446e-08	-8.175527e-08	0	0	5.0	3.7986076	0.016259037	126000	788.7758550643921
126	-75.83065	45.79172	-30.03893	-121.622375	0.0	0.0	0.0	0.0	298.5	0.0	0.0	-26.61984	6.4851413	-14.6415415	-33.70745	-0.00011264546	0.00034514727	0.0009795431	-0.0006195948	2.9087067e-08	-0.006153932	7.043127e-12	-7.7744016e-07	43.52987	-36.491188	8.1129606e-08	-6.844071e-08	0	0	5.0	3.8010478	0.013801365	127000	796.7000472545624
127	-149.53091	96.50503	-53.02589	-246.03595	0.0	0.0	0.0	0.0	351.0	0.0	0.0	-22.274704	6.07244	-9.078268	-26.242811	-0.0004079262	0.0008310444	0.0011492133	-0.0013820651	-4.708767e-08	-0.004929693	1.4581019e-11	-3.4144573e-06	297.12238	-243.92264	5.445368e-07	-4.8197734e-07	0	0	6.0	3.8004894	0.014279052	128000	804.4136822223663
128	-118.98679	1.8422394	-117.144554	-120.82903	0.0	0.0	0.0	0.0	500.0	0.0	0.0	-28.08699	5.555035	-16.810478	-35.76565	-0.0019207608	0.0016283484	-6.974359e-05	-0.0042026327	-7.176399e-08	-0.0052743824	1.0477379e-11	-3.852315e-07	56.61071	-49.625538	3.953784e-06	-3.5737598e-06	0	0	6.0	3.796709	0.012376822	129000	812.0705406665802
129	-126.045395	10.873596	-115.1718	-136.91899	0.0	0.0	0.0	0.0	500.0	0.0	0.0	-24.18123	2.5206163	-16.778692	-29.64738	-0.000198692	0.00036717925	0.00061206723	-0.0011367688	-1.9729137e-08	-0.004157432	5.5297276e-13	6.108201e-07	8.607368	-5.033039	1.587088e-07	-1.4738652e-07	0	0	4.0	3.7927322	0.015174245	130000	819.5598981380463
130	-142.9214	32.3243	-110.5971	-175.2457	0.0	0.0	0.0	0.0	500.0	0.0	0.0	-28.231453	6.747009	-18.28059	-36.230663	-0.0019907143	0.001955563	0.00014543554	-0.0044476334	2.2649764e-09	-0.010948036	2.561137e-11	-4.778443e-06	4.3856645	-3.3962598	5.028548e-06	-4.6389246e-06	0	0	8.0	3.7899206	0.013687595	131000	827.0709035396576
131	-73.326935	65.939735	-25.254604	-166.5647	0.0	0.0	0.0	0.0	220.33333	0.0	0.0	-30.921497	9.50195	-19.102674	-45.307724	0.0005290464	0.0013646538	0.0025509465	-0.0019071609	-8.106232e-09	-0.012918975	-1.2805685e-11	4.5640213e-06	64.79098	-46.10492	1.4400539e-06	-1.3637687e-06	0	0	79.0	3.7861643	0.00974978	132000	835.3501632213593
132	-83.42173	78.60719	-24.98172	-194.53929	0.0	0.0	0.0	0.0	218.66667	0.0	0.0	-30.732738	8.9688015	-14.31894	-44.248688	0.0002516904	0.0004863831	0.0011734994	-0.00073674053	-3.1232833e-08	-0.0069580385	-1.527951e-12	1.2314612e-06	83.391815	-53.25411	1.397431e-07	-1.2155866e-07	0	0	3.0	3.7510746	0.02128719	133000	843.7161626815796
133	-138.1479	19.281078	-118.86683	-157.42899	0.0	0.0	0.0	0.0	500.0	0.0	0.0	-26.612722	7.128385	-14.52954	-42.108757	0.00035019327	0.0004391858	0.001322544	-0.00056124124	2.4437905e-09	0.0006496643	2.7066563e-12	5.0214476e-07	23.004587	-21.264309	1.1974714e-07	-1.0680821e-07	0	0	3.0	3.7503803	0.014784085	134000	851.4582650661469
134	-112.48393	13.82309	-98.66084	-126.30702	0.0	0.0	0.0	0.0	500.0	0.0	0.0	-30.076054	14.199005	-15.102345	-45.83366	0.0008484263	0.00038189787	0.0015992924	-4.405502e-05	1.0073185e-08	-0.010422035	6.5483617e-12	-1.4216621e-06	126.58419	-121.91342	5.769117e-07	-5.169393e-07	0	0	79.0	3.7497575	0.009444435	135000	859.2382578849792
135	-62.745007	48.122765	-22.148388	-130.34698	0.0	0.0	0.0	0.0	232.33333	0.0	0.0	-17.877659	3.76408	-13.989534	-28.418457	-0.00035225804	0.0005988121	0.0015397659	-0.0011579008	-2.8282404e-08	-0.004620111	-6.9849194e-13	-2.0522587e-06	87.76992	-55.190777	3.3764107e-07	-2.8099188e-07	0	0	5.0	3.7516987	0.015565355	136000	867.6678750514984
136	-27.435719	6.1910205	-20.059967	-35.303505	0.0	0.0	0.0	0.0	100.2	0.0	0.0	-24.689394	9.466042	-16.043865	-42.86277	-0.00028162432	0.00050581445	0.00077351206	-0.00095043343	-1.4901161e-08	-0.01635754	-4.307367e-12	-6.476691e-07	144.10759	-107.76691	2.8951885e-07	-1.9043009e-07	0	0	79.0	3.752815	0.009975855	137000	876.6977391242981
137	-59.35811	47.684906	-19.953947	-126.45491	0.0	0.0	0.0	0.0	246.33333	0.0	0.0	-8.966611	2.4834921	-6.402675	-21.664991	-0.00081134745	0.0010096746	0.0011433765	-0.002134669	-2.002716e-08	-0.013364309	-1.4086254e-11	-6.4620656e-07	155.9073	-116.92404	1.0118042e-06	-7.893862e-07	0	0	79.0	3.664228	0.008912771	138000	885.1171984672546
138	-58.95179	65.29312	-20.111599	-189.25446	0.0	0.0	0.0	0.0	169.0	0.0	0.0	-21.138243	7.1764956	-12.39488	-30.521677	-0.00021878377	0.00033477374	0.0006709103	-0.001356144	1.6868114e-08	-0.017856207	-2.6193448e-12	1.7261046e-06	89.59308	-61.65132	1.4092781e-07	-1.0922439e-07	0	0	53.0	3.638061	0.011954466	139000	894.1343371868134
139	-54.687466	68.77335	-16.325296	-207.95155	0.0	0.0	0.0	0.0	155.0	0.0	0.0	-26.428839	14.37499	-10.723243	-45.464027	-0.0012253638	0.001365673	0.0008471729	-0.0034740202	9.059906e-09	-0.01666395	7.014023e-12	-2.4934418e-06	63.091812	-29.355602	1.7734113e-06	-1.5363553e-06	0	0	79.0	3.610047	0.009744167	140000	903.2174258232117
140	-36.488953	41.35595	-14.223121	-137.4196	0.0	0.0	0.0	0.0	141.71428	0.0	0.0	-17.035686	7.288563	-9.383495	-32.487953	0.00051180774	0.0005420099	0.0014472662	-0.00040295933	1.2755394e-08	-0.015742263	7.2468537e-12	2.3577427e-06	48.157417	-32.398758	4.4437968e-07	-4.2733262e-07	0	0	79.0	3.5660863	0.008726144	141000	912.6643240451813
141	-51.94112	63.267647	-16.710438	-192.89662	0.0	0.0	0.0	0.0	155.83333	0.0	0.0	-14.6785	6.866309	-7.225334	-36.249146	8.014722e-05	0.00054292823	0.0016558957	-0.000871251	7.390976e-09	-0.006604951	6.9558153e-12	-1.6400053e-06	161.00047	-132.52747	3.001071e-07	-2.4514577e-07	0	0	5.0	3.560271	0.016775321	142000	921.7093272209167
142	-45.503742	48.413387	-19.340294	-163.7819	0.0	0.0	0.0	0.0	141.42857	0.0	0.0	-23.274357	12.837391	-6.496605	-37.995674	-0.00050327333	0.0006307738	0.00079285447	-0.0014917455	3.260374e-08	-0.010315742	-9.604264e-12	1.4742028e-06	77.280045	-38.23127	4.855841e-07	-4.157048e-07	0	0	79.0	3.5611696	0.0081500895	143000	931.0450687408447
143	-153.4856	125.068085	-28.417511	-278.55368	0.0	0.0	0.0	0.0	293.0	0.0	0.0	-22.411135	16.69621	-7.4003386	-46.667587	-0.0009837792	0.0018700744	0.0014741003	-0.00328703	4.36306e-08	-0.016156266	3.335299e-11	-4.071983e-06	363.83414	-247.96283	2.7786725e-06	-2.6201515e-06	0	0	79.0	3.5465977	0.010495495	144000	939.2917394638062
144	-24.443703	5.555514	-15.514177	-30.810247	0.0	0.0	0.0	0.0	89.166664	0.0	0.0	-23.231316	11.200222	-15.163125	-57.466	-0.00069044804	0.000978054	0.0007614662	-0.003140654	-7.152557e-09	-0.007036617	-7.275958e-12	-6.071791e-06	80.52869	-58.237434	1.409492e-06	-1.3852951e-06	0	0	5.0	3.5438168	0.016998168	145000	948.6052753925323
145	-39.701324	36.397076	-13.074613	-120.060295	0.0	0.0	0.0	0.0	147.5	0.0	0.0	-14.303871	6.1024995	-10.406589	-38.184795	0.00035338057	0.0008221523	0.0019713475	-0.0014915138	5.4836273e-09	-0.014841693	-3.4924597e-13	5.151434e-06	74.44531	-38.43856	8.506804e-07	-8.245857e-07	0	0	75.0	3.5436053	0.012098124	146000	957.8186459541321
146	-19.8955	3.7522802	-13.771359	-25.174143	0.0	0.0	0.0	0.0	77.7	0.0	0.0	-14.245707	5.1442056	-9.414759	-34.297615	-0.00035455322	0.0005228901	0.00088007725	-0.0018278025	-4.720688e-08	-0.0072261454	4.0745364e-13	2.6201953e-06	73.07564	-47.308258	2.630252e-07	-2.2436626e-07	0	0	5.0	3.488492	0.016756313	147000	967.8633058071136
147	-28.570892	24.678194	-10.677366	-87.90971	0.0	0.0	0.0	0.0	131.71428	0.0	0.0	-8.368033	2.1631362	-7.256478	-16.625566	0.0006671435	0.00072870846	0.0018213236	-0.00068732665	5.686283e-08	-0.003171151	-1.24564395e-11	5.283353e-07	26.138607	-3.842371	5.3788966e-07	3.3170647e-07	0	0	6.0	3.4851663	0.012362324	148000	977.2606692314148
148	-40.154533	38.78343	-19.60767	-134.58734	0.0	0.0	0.0	0.0	141.42857	0.0	0.0	-15.526555	9.716589	-8.5314865	-46.24004	-0.001089835	0.0006180571	0.00035995367	-0.0028305126	2.0742416e-08	-0.014416293	-1.8626452e-12	5.5699443e-06	109.07361	-101.795654	1.2697922e-06	-1.1646e-06	0	0	36.0	3.4806762	0.012588446	149000	986.9781231880188
149	-36.39927	26.696974	-20.893635	-82.639565	0.0	0.0	0.0	0.0	183.5	0.0	0.0	-8.11875	2.8761396	-6.4226036	-19.779997	0.0012875221	0.0009991042	0.0025039243	-0.0005670346	-4.7683715e-09	-0.018550755	2.712477e-11	-8.310209e-07	52.097794	-23.197598	2.3654525e-06	-2.1861306e-06	0	0	79.0	3.4933906	0.011198155	150000	996.1072106361389
150	-16.323576	6.414216	-7.9230223	-31.793352	0.0	0.0	0.0	0.0	65.545456	0.0	0.0	-12.548571	3.4623766	-8.538597	-19.89514	-0.00080281234	0.0011856613	0.0007336929	-0.00317419	1.7642975e-08	-0.0044205575	1.5366822e-11	-4.745516e-07	41.06646	-20.3451	8.771488e-07	-7.7311495e-07	0	0	5.0	3.4336975	0.013209923	151000	1006.8254623413086
151	-69.42161	101.807106	-11.994497	-272.76733	0.0	0.0	0.0	0.0	157.0	0.0	0.0	-18.598848	10.56352	-5.9577293	-36.608425	7.083002e-05	0.0010977072	0.0021606092	-0.00526745	-4.2021275e-09	-0.004589533	-4.278263e-12	-7.3713236e-06	747.47174	-385.39346	1.2047973e-06	-1.022225e-06	0	0	3.0	3.432091	0.014256375	152000	1015.9656655788422
152	-44.34018	56.79628	-14.82036	-171.14949	0.0	0.0	0.0	0.0	141.0	0.0	0.0	-15.892248	1.6835347	-14.892821	-22.927092	0.000524301	0.000867332	0.0024650928	-0.0008332962	8.702278e-09	-0.0052478635	-8.702045e-12	6.06747e-06	221.12535	-135.19516	7.451182e-07	-6.341914e-07	0	0	5.0	3.431353	0.015466256	153000	1025.1933097839355
153	-32.349937	28.552542	-12.359376	-81.549934	0.0	0.0	0.0	0.0	174.75	0.0	0.0	-16.734867	0.7124426	-15.811239	-20.081608	0.0005250986	0.0005742183	0.0015698611	-0.00046633088	1.2874604e-08	-0.004342148	-1.30385164e-11	-7.8397807e-07	35.556828	-6.844471	2.385228e-07	-1.512561e-07	0	0	6.0	3.4308944	0.013414867	154000	1034.36443400383
154	-50.785946	70.2425	-11.561414	-191.18585	0.0	0.0	0.0	0.0	152.4	0.0	0.0	-17.42695	3.957997	-14.040373	-25.280016	-0.0004981971	0.00058052875	0.00083409675	-0.0018715614	3.242493e-08	-0.00567588	-4.2055036e-12	9.0063367e-07	171.8085	-96.91636	1.9967263e-07	-1.6538239e-07	0	0	8.0	3.4245305	0.012026821	155000	1043.4432005882263
155	-68.92653	67.93599	-16.973188	-164.8931	0.0	0.0	0.0	0.0	217.66667	0.0	0.0	-23.192331	7.071255	-15.927019	-32.009457	4.5777768e-05	0.0006840261	0.0010009373	-0.0012216312	-1.2397766e-08	-0.004760479	5.122274e-12	-2.5934e-06	37.879337	-9.616371	2.8178783e-07	-2.2286149e-07	0	0	5.0	3.4174762	0.017152082	156000	1052.0648894309998
156	-20.964138	7.1232634	-10.475676	-33.499325	0.0	0.0	0.0	0.0	72.46154	0.0	0.0	-17.28629	2.7353055	-15.153994	-26.577366	0.00031294013	0.00056594267	0.0015633395	-0.0013179854	9.10759e-08	-0.0069976784	-9.895303e-13	-1.7790142e-06	121.38762	-91.31286	4.1971822e-07	-3.3726752e-07	0	0	6.0	3.4121726	0.012061611	157000	1063.495535850525
157	-45.10409	57.53379	-11.840661	-160.04225	0.0	0.0	0.0	0.0	152.2	0.0	0.0	-16.354961	9.56723	-7.820179	-32.5528	0.00014498703	0.00031322739	0.00062657276	-0.00054834795	-2.3961068e-08	-0.013861914	-7.203198e-13	7.777721e-07	66.043106	-42.651543	6.198452e-08	-3.792608e-08	0	0	79.0	3.404562	0.008288638	158000	1073.1240527629852
158	-18.428192	4.541696	-10.18783	-26.37365	0.0	0.0	0.0	0.0	70.85714	0.0	0.0	-10.501936	3.4421928	-7.7287483	-19.30569	1.3087137e-05	0.00015849633	0.0007072233	-0.00024250965	-2.0980835e-08	-0.0056300154	1.0186341e-13	3.1971013e-07	23.015865	-17.045097	2.5173929e-08	-6.1343197e-09	0	0	5.0	3.4169345	0.01630197	159000	1084.4596769809723
159	-17.29217	4.067745	-11.068188	-25.20383	0.0	0.0	0.0	0.0	64.25	0.0	0.0	-6.98525	3.114523	-4.63203	-15.985153	0.00026821662	0.000603389	0.0016690565	-0.000515136	-4.4107438e-09	-0.015852882	-3.3905962e-12	6.2488874e-07	14.515791	-3.227459	1.4731603e-07	-1.0673828e-07	0	0	79.0	3.4187086	0.009100017	160000	1095.6408488750458
160	-18.179321	7.5073752	-6.6177697	-31.250465	0.0	0.0	0.0	0.0	69.875	0.0	0.0	-15.461277	14.172769	-4.1062927	-46.10889	-0.00050753186	0.0007888154	0.0005596071	-0.0016943405	3.242493e-08	-0.007634779	5.355105e-12	-2.0029553e-07	96.62952	-79.00639	5.1190074e-07	-4.3464914e-07	0	0	5.0	3.449043	0.015054513	161000	1105.875128030777
161	-19.522	16.23471	-7.1141834	-66.22223	0.0	0.0	0.0	0.0	89.90909	0.0	0.0	-7.5889754	3.688738	-3.4535847	-21.288668	0.00019499176	0.0006468674	0.0014090831	-0.0012501727	8.702278e-09	-0.014796121	-1.5890692e-11	-3.1659529e-06	22.606932	-9.304894	4.5630884e-07	-4.3194572e-07	0	0	79.0	3.4486556	0.010713917	162000	1116.6341893672943
162	-16.085693	5.98485	-7.9542418	-28.59816	0.0	0.0	0.0	0.0	61.4375	0.0	0.0	-7.5018244	4.48747	-3.1685934	-24.790115	6.518541e-05	0.00040158015	0.0013508283	-0.0010807671	2.384186e-10	-0.012689647	-8.032657e-12	-2.1067829e-06	19.240854	-14.428017	1.6505312e-07	-1.2346109e-07	0	0	19.0	3.4692926	0.011991439	163000	1128.6015255451202
163	-30.752914	50.852848	-7.315055	-182.8366	0.0	0.0	0.0	0.0	99.0	0.0	0.0	-13.818999	11.181793	-1.9753506	-30.338247	-1.9687808e-05	0.00016319184	0.00055790343	-0.0005527012	-1.9788741e-08	-0.007017529	9.604264e-13	-5.0871245e-07	150.29477	-115.014305	2.613071e-08	-9.243658e-09	0	0	5.0	3.473381	0.013892964	164000	1139.3840153217316
164	-16.856571	6.289123	-7.0190125	-25.660082	0.0	0.0	0.0	0.0	62.4375	0.0	0.0	-7.245552	2.702095	-4.495075	-15.534914	4.28773e-05	0.0002961104	0.0006755885	-0.0006297119	-1.859665e-08	-0.0062721046	2.561137e-12	-8.3860033e-07	10.401088	-5.138152	8.951888e-08	-2.248401e-08	0	0	4.0	3.4775105	0.020134356	165000	1151.3843953609467
165	-21.493132	17.97295	-8.212909	-56.64539	0.0	0.0	0.0	0.0	112.0	0.0	0.0	-4.927547	2.5781226	-2.9118276	-18.648666	0.00042434983	0.00035589177	0.0011095284	-0.00017530232	-6.67572e-08	-0.0071823085	-2.9976945e-12	-4.2770304e-07	29.487528	-17.688725	2.0396375e-07	-1.7542104e-07	0	0	4.0	3.4817653	0.016825952	166000	1160.9893453121185
166	-36.657024	46.190277	-11.325037	-128.88501	0.0	0.0	0.0	0.0	143.8	0.0	0.0	-17.68888	12.450387	-3.7782996	-39.79736	-0.0004731766	0.0005201345	0.0008942996	-0.0015685955	4.768372e-10	-0.0048704743	5.122274e-12	5.0767113e-07	26.790258	-13.222881	1.8955313e-07	-1.487195e-07	0	0	4.0	3.4842591	0.02398289	167000	1170.2611207962036
167	-16.286886	8.962574	-6.435752	-38.713253	0.0	0.0	0.0	0.0	68.22222	0.0	0.0	-13.650248	8.620033	-5.448601	-41.27134	-2.8038354e-05	0.00036338923	0.00089242624	-0.0009178299	-4.4584276e-08	-0.0040574903	-9.895303e-13	1.7415858e-06	130.66542	-108.630806	1.3828455e-07	-9.7668845e-08	0	0	5.0	3.484861	0.014160397	168000	1180.621880531311
168	-31.397747	46.53066	-7.8209047	-144.9511	0.0	0.0	0.0	0.0	114.57143	0.0	0.0	-9.3904705	2.804456	-4.327533	-20.663729	-0.0006302784	0.0009195706	0.00015135438	-0.0044808653	2.6345253e-08	-0.013854575	-2.3283065e-13	1.3253473e-06	175.10597	-75.78883	2.8319397e-07	-1.8216802e-07	0	0	79.0	3.483862	0.0071946164	169000	1190.8646233081818
169	-11.940624	4.386501	-4.872086	-19.341337	0.0	0.0	0.0	0.0	50.636364	0.0	0.0	-14.535233	3.2472928	-11.082805	-22.373768	0.00022439	0.00031512493	0.0008013152	-0.00054063124	9.75132e-08	-0.004053014	5.3842087e-12	-9.432263e-07	44.826366	-11.433941	1.1713735e-07	-1.067719e-07	0	0	4.0	3.4812675	0.016730944	170000	1201.9354944229126
170	-23.318136	31.064423	-7.2866435	-99.16786	0.0	0.0	0.0	0.0	112.71429	0.0	0.0	-13.248818	3.3896136	-8.5296545	-18.51659	-0.00041440132	0.0006489762	0.00020476495	-0.0022019243	-4.2915342e-09	-0.004427925	2.750312e-12	1.9373533e-06	19.63952	-1.4343185	1.2478142e-07	-1.00160364e-07	0	0	5.0	3.4825003	0.018276542	171000	1211.833608865738
171	-39.73587	54.974155	-7.9207377	-149.2997	0.0	0.0	0.0	0.0	141.2	0.0	0.0	-15.004588	5.216093	-8.329431	-35.053352	-0.00024820445	0.0004866438	0.0015161209	-0.0013504574	-6.2584875e-09	-0.003500251	-7.872586e-12	-1.5845204e-06	142.443	-115.679375	2.7032544e-07	-2.3329109e-07	0	0	4.0	3.4815433	0.013152275	172000	1221.3103427886963
172	-39.268314	58.87435	-8.8098545	-182.87712	0.0	0.0	0.0	0.0	116.57143	0.0	0.0	-15.987692	9.14359	-8.733116	-40.223274	-7.617573e-05	0.00037104703	0.001058315	-0.00087601226	-4.607439e-08	-0.011504666	-2.561137e-12	-9.118118e-07	254.86394	-233.71693	8.076335e-08	-4.509403e-08	0	0	79.0	3.4807746	0.008752245	173000	1231.4447622299194
173	-18.242512	9.409686	-9.448418	-38.298332	0.0	0.0	0.0	0.0	69.6	0.0	0.0	-15.671442	4.8805175	-9.331206	-34.011673	-0.00018642853	0.0002690888	0.00019441938	-0.0009900796	-8.46386e-09	-0.016225096	-2.9103832e-14	1.6210549e-06	59.077183	-49.224213	1.0721921e-07	-8.446358e-08	0	0	79.0	3.483596	0.01028941	174000	1242.4179995059967
174	-18.867023	12.758351	-9.733509	-60.0417	0.0	0.0	0.0	0.0	82.333336	0.0	0.0	-8.724065	4.4729214	-4.4121094	-21.605453	2.1366832e-05	0.00028329578	0.0007504556	-0.0012647114	-6.6757204e-09	-0.009383333	4.9476514e-13	3.6540996e-08	37.09246	-21.954308	8.056866e-08	-2.7972138e-08	0	0	5.0	3.4756925	0.017531555	175000	1254.1082835197449
175	-26.78867	38.311295	-7.2124557	-134.73215	0.0	0.0	0.0	0.0	99.55556	0.0	0.0	-10.634105	11.974274	15.97126	-39.811897	0.00036594857	0.000942341	0.002251217	-0.003228634	8.34465e-09	-0.022393223	1.1059455e-12	-7.1890063e-06	90.98951	-79.09726	1.2595045e-06	-1.2118298e-06	0	0	79.0	3.4746237	0.011284659	176000	1264.932368516922
176	-13.544863	5.1195583	-6.330248	-24.483868	0.0	0.0	0.0	0.0	52.0	0.0	0.0	-7.8282547	3.0256903	-4.866603	-15.207541	6.342801e-05	0.00027998548	0.0011735186	-0.0006892143	-3.6239623e-08	-0.0067306706	6.9849194e-13	6.149904e-07	13.933641	-7.7727656	8.24469e-08	-5.677378e-08	0	0	6.0	3.4032743	0.016374381	177000	1277.8868334293365
177	-43.557453	60.32264	-8.136226	-164.01157	0.0	0.0	0.0	0.0	137.6	0.0	0.0	-13.531276	8.013573	-3.141485	-28.160278	-8.06988e-05	0.00020436836	0.00044651979	-0.00039264074	-3.2484532e-08	-0.0060103587	1.7462298e-13	1.4233699e-08	195.08656	-154.62292	3.8711647e-08	-3.3887208e-08	0	0	5.0	3.400959	0.01691951	178000	1287.5560734272003
178	-13.217334	4.051946	-6.5504827	-20.242374	0.0	0.0	0.0	0.0	50.263157	0.0	0.0	-11.875948	3.0867207	-5.8327565	-21.400242	8.090772e-06	0.00020171703	0.00046147412	-0.0005340597	-3.1113625e-08	-0.018844558	-1.1204975e-12	-5.298215e-07	64.313324	-56.994057	3.9113672e-08	-1.7369779e-08	0	0	79.0	3.4006894	0.011270279	179000	1300.9255766868591
179	-14.089698	4.1054244	-6.573143	-24.585587	0.0	0.0	0.0	0.0	51.42105	0.0	0.0	-5.4899864	3.1382725	-1.6164325	-12.85417	7.1521217e-06	0.00018884237	0.00074766285	-0.0006526011	-8.34465e-09	-0.0066652293	-2.3283065e-13	-5.291405e-07	3.568788	-1.1541212	3.5452217e-08	-1.03939435e-08	0	0	6.0	3.4301279	0.01220379	180000	1314.2990274429321
180	-13.3811865	2.7479386	-9.377825	-18.164278	0.0	0.0	0.0	0.0	49.75	0.0	0.0	-3.6059682	2.7699149	-0.11820799	-12.174142	0.00012140869	0.00023266335	0.00044748076	-0.0004761797	-1.1205673e-08	-0.005670231	2.4156178e-12	8.853628e-07	41.042553	-27.989578	5.3025204e-08	-4.145378e-08	0	0	4.0	3.4300313	0.014545909	181000	1325.6688888072968
181	-12.676393	7.532664	-5.5626645	-38.572147	0.0	0.0	0.0	0.0	55.3125	0.0	0.0	-8.616414	6.014929	-1.824675	-24.034405	0.00016854244	0.0003837787	0.0014051698	-0.00027513702	2.5987624e-08	-0.014692039	2.910383e-13	-1.1317771e-06	35.31842	-16.387043	1.733805e-07	-1.491452e-07	0	0	29.0	3.4297132	0.011849776	182000	1338.0082330703735
182	-12.802159	3.6631515	-6.7236066	-20.324238	0.0	0.0	0.0	0.0	46.904762	0.0	0.0	-5.669905	2.4226854	-0.6083648	-11.8059	-8.875275e-05	0.00023211028	0.0005824112	-0.0007330091	1.3351441e-08	-0.0065229367	-6.170012e-12	6.183516e-08	5.675876	-3.0685122	6.1898625e-08	-3.520089e-08	0	0	5.0	3.4258437	0.01303592	183000	1352.1132714748383
183	-12.903191	3.9301286	-5.569447	-20.741102	0.0	0.0	0.0	0.0	47.190475	0.0	0.0	-4.8955193	2.9163418	-0.24004465	-12.265819	2.3603829e-05	0.00016277545	0.00041021517	-0.0005038704	-1.3828277e-08	-0.017332286	-3.5797712e-12	8.832984e-07	3.0027888	-0.37513185	2.6733524e-08	-3.407358e-09	0	0	79.0	3.4244046	0.009603268	184000	1366.2660756111145
184	-37.446487	73.76193	-7.9510703	-270.52875	0.0	0.0	0.0	0.0	88.818184	0.0	0.0	-12.493114	9.528791	-0.1244061	-28.764984	0.0005728379	0.00089489715	0.0025254656	-0.0005650269	2.1159648e-08	-0.0064889276	1.4930265e-11	3.8338826e-06	703.9485	-622.65564	4.6594837e-07	4.691959e-07	0	0	4.0	3.3818445	0.013986969	185000	1377.502813577652
185	-11.346957	3.7369378	-4.768631	-18.287584	0.0	0.0	0.0	0.0	44.07143	0.0	0.0	-6.9284344	2.4366624	-3.2177274	-15.230428	-0.0015415249	0.00066591165	-0.00045614425	-0.0032279908	8.225441e-08	-0.016043177	5.3492842e-11	1.7244973e-06	141.66689	-91.12364	1.7559105e-06	-1.6862106e-06	0	0	79.0	3.382309	0.009405445	186000	1389.480586528778
186	-11.234253	3.885358	-5.7091517	-19.652113	0.0	0.0	0.0	0.0	43.81818	0.0	0.0	-8.953561	2.2022429	-6.544135	-15.496092	-5.033543e-05	0.00011946339	0.00022349082	-0.0005493202	3.33786e-08	-0.012668426	-3.2887328e-12	4.059915e-07	34.50463	-27.23272	1.7900337e-08	-1.08162315e-08	0	0	79.0	3.344849	0.008805555	187000	1403.9711153507233
187	-12.59262	4.837241	-5.754612	-21.327583	0.0	0.0	0.0	0.0	45.454544	0.0	0.0	-5.0912943	2.1826549	-3.2722569	-13.620953	-2.602255e-05	7.898692e-05	0.00012087622	-0.0003991225	-8.34465e-09	-0.016794859	-5.9662854e-13	4.9568746e-07	5.228404	-1.8563886	6.916118e-09	-2.05732e-09	0	0	79.0	3.374494	0.009282493	188000	1417.9879295825958
188	-11.868619	3.3459537	-5.7351484	-21.904291	0.0	0.0	0.0	0.0	45.272728	0.0	0.0	-5.8449373	3.0914023	-2.2380333	-15.09348	0.00010252584	0.00012320804	0.0004297028	-0.00023870239	1.0251999e-08	-0.009884997	-2.9685907e-12	-9.649325e-07	6.8378086	-3.7606218	2.5691804e-08	-1.9402675e-08	0	0	4.0	3.3801272	0.016802145	189000	1431.997224330902
189	-30.30053	49.35742	-6.5536356	-160.51721	0.0	0.0	0.0	0.0	101.625	0.0	0.0	-12.967912	8.351074	-1.7089703	-24.711027	2.5609039e-05	0.00059545686	0.0015972705	-0.0011974105	-5.2213668e-08	-0.005488408	1.4842953e-12	-2.1962119e-06	132.41528	-99.21687	1.5531634e-07	-1.18528106e-07	0	0	5.0	3.379156	0.010382653	190000	1442.5896346569061
190	-11.7283945	3.3819504	-4.525091	-17.327482	0.0	0.0	0.0	0.0	44.409092	0.0	0.0	-7.1737804	2.3659496	-4.121947	-18.287058	0.00010277231	0.00015188429	0.00052818947	-0.0003174868	-4.005432e-08	-0.0011373544	-9.895303e-13	6.092249e-07	15.752709	-12.635491	3.3514226e-08	-2.7171318e-08	0	0	4.0	3.376904	0.015112873	191000	1456.6636073589325
191	-12.391397	4.273148	-4.364015	-21.174593	0.0	0.0	0.0	0.0	45.409092	0.0	0.0	-4.1862392	2.2865279	-1.9070406	-12.831139	1.5224158e-05	0.00012550202	0.00041659875	-0.00037116196	-1.7166137e-08	-0.013636674	-5.5297276e-13	-8.1538235e-07	5.0229206	-1.0383658	1.5979513e-08	-4.223522e-09	0	0	79.0	3.3753524	0.0075832154	192000	1471.199976682663
