Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
140	-24.160463	26.588713	-7.2355266	-93.39979	19.75	8.671073	33.0	6.0	109.375	12060.0	0.08553191489361703	-9.961465	7.439556	0.81967103	-26.212492	6.3806643	7.351919	22.505167	0.15984154	-3.4570693e-08	-0.0039662737	-1.950264e-07	0.004208338	99.49987	-66.41565	20.478846	-11.165563	0	0	5.0	2.8834567	0.0142089855	141000	296.72125911712646
141	-20.579626	23.745564	-9.481691	-91.310555	19.7	13.863982	46.0	0.0	88.9	12272.0	0.08642253521126761	-10.685923	2.517746	-4.91255	-16.07405	3.7330024	5.450946	20.618065	-0.41290975	-1.9073486e-08	-0.003893158	1.2636184e-07	0.005347384	23.848331	-7.3188267	24.744984	-10.747671	0	0	4.0	2.8788233	0.0138653545	142000	300.3962604999542
142	-22.006998	23.290379	-8.679901	-89.80363	9.2	7.6393714	24.0	0.0	94.4	12375.0	0.08653846153846154	-11.710147	5.1610274	2.9042652	-19.43302	5.40613	5.2263565	20.451057	0.4324055	2.2768974e-08	-0.004440652	-1.835823e-08	0.0145027945	24.218248	-4.0657444	19.226414	-11.373129	0	0	6.0	2.8751597	0.016448643	143000	304.07678270339966
143	-69.62034	49.968018	-19.65232	-119.588356	39.5	6.5	46.0	33.0	281.5	12458.0	0.08651388888888889	-11.375115	1.3966017	-8.19313	-18.942184	2.028153	2.5626347	11.457286	0.2620813	-8.225441e-08	-0.004467433	-9.512901e-08	0.009118834	74.84767	-54.26333	48.21477	-37.803802	0	0	5.0	2.8697798	0.016167345	144000	307.0122902393341
144	-60.135647	47.735516	-12.40013	-107.87116	13.5	6.5	20.0	7.0	269.0	12490.0	0.08613793103448276	-18.702574	1.0250376	-14.29281	-19.094545	3.074482	4.0347276	22.245487	0.10639733	2.4080277e-08	-0.0035811183	-6.651879e-08	0.026148392	11.622597	-2.8337183	12.716927	-11.4977	0	0	3.0	2.8676627	0.022861397	145000	309.95011281967163
145	-22.140694	28.748466	-6.844849	-97.98525	21.375	13.171347	38.0	1.0	97.75	12668.0	0.08676712328767124	-19.376114	1.410166	-15.837239	-20.781288	2.0969887	3.8778715	21.402014	-0.5645881	1.0251999e-08	-0.0033434653	1.5211106e-07	0.026967581	57.08768	-42.672104	42.176266	-31.269491	0	0	5.0	2.8663275	0.01439751	146000	313.6589641571045
146	-42.321304	60.534573	-8.759788	-163.33182	23.0	7.321202	30.0	11.0	133.0	12799.0	0.08706802721088436	-15.798018	3.9602308	-5.2128315	-19.612469	3.204215	5.505617	21.823185	-0.8913851	-9.775162e-09	-0.008952667	1.1372566e-07	-0.001419903	92.806595	-64.51933	7.70571	-4.4177	0	0	79.0	2.864522	0.008410691	147000	317.02061891555786
147	-33.23985	43.318295	-12.194195	-130.06752	9.166667	8.112062	24.0	0.0	118.833336	12861.0	0.08689864864864864	-20.461325	9.626649	4.180748	-30.731941	2.4264824	5.823472	20.473854	-1.1167508	2.682209e-08	-0.005517749	6.198883e-09	-0.00044214344	29.39565	-14.83465	12.91591	-6.7544947	0	0	4.0	2.8309364	0.018380497	148000	320.43574953079224
148	-32.289635	46.65906	-10.520383	-154.86649	16.125	14.743113	49.0	0.0	108.0	13069.0	0.08771140939597316	-18.325243	6.775929	-1.3155439	-25.199554	3.5749	6.437284	21.684767	-0.95599777	1.3351441e-08	-0.0038202128	1.4030934e-07	0.008953227	69.964645	-19.47865	110.11753	-47.60477	0	0	3.0	2.831027	0.015674109	149000	324.109002828598
149	-18.711563	20.325077	-8.8511095	-85.3856	18.333334	12.099128	35.0	0.0	82.25	13294.0	0.08862666666666667	-16.066912	6.5853314	-3.0597153	-25.682775	8.248245	7.4589705	23.718128	-0.70985985	8.070469e-08	-0.0060764584	-1.4209748e-07	-0.001375575	51.666107	-35.31498	26.061035	-13.187367	0	0	5.0	2.830072	0.01041696	150000	328.12529158592224
150	-23.524918	27.19777	-8.847385	-103.84405	18.3	12.93097	41.0	0.0	97.4	13479.0	0.08926490066225165	-13.265482	6.7779326	-0.8527324	-20.150858	3.7414727	7.289563	22.786003	-2.8966768	9.536744e-10	-0.0027270513	-8.9526175e-08	0.019693375	28.565523	-5.098364	14.829419	-10.36901	0	0	5.0	2.828601	0.018951165	151000	331.9730281829834
151	-22.803553	27.724709	-6.801965	-84.50889	20.333334	8.919393	35.0	7.0	116.0	13616.0	0.08957894736842105	-13.595608	4.2887745	-2.1409218	-17.457056	3.475334	6.8334074	24.338118	-1.2064478	1.4901161e-08	-0.0037789082	1.0251999e-08	-0.0042585633	7.58437	-1.012249	8.107709	-3.3622437	0	0	3.0	2.827745	0.018170962	152000	335.42426896095276
152	-12.792716	4.639879	-6.7550697	-26.38651	17.736841	11.629555	36.0	0.0	44.94737	13970.0	0.09130718954248367	-6.7118697	5.397972	1.377403	-21.341412	8.36196	7.0121427	23.299164	-1.1544938	9.536744e-10	-0.0146644525	-1.2683869e-07	-0.010822597	46.528378	-29.884861	21.220577	-1.6656742	0	0	79.0	2.8273149	0.008805401	153000	340.2659204006195
153	-21.235453	28.102562	-9.342097	-113.992744	29.333334	32.566174	131.0	0.0	82.25	14322.0	0.093	-7.575353	2.7295377	-2.9833665	-15.094441	3.5979955	7.960746	22.998762	-3.1442945	6.6280364e-08	-0.0042683734	-6.1273575e-08	-0.07805367	65.525665	-43.173515	458.99976	-305.12225	0	0	3.0	2.8923743	0.016971061	154000	344.37061166763306
154	-19.546251	27.063484	-8.138204	-108.35453	9.833333	10.738043	30.0	0.0	81.916664	14440.0	0.09316129032258065	-11.940744	5.09236	-5.8484445	-17.467821	16.24632	3.9082606	24.030064	6.3435116	1.168251e-08	-0.008672316	-1.4209748e-07	-0.0019988548	20.91802	-3.2111797	175.81888	-156.92834	0	0	5.0	2.8947449	0.015232826	155000	348.4627776145935
155	-20.485489	24.92177	-10.628944	-103.005165	8.75	10.026008	36.0	0.0	80.666664	14567.0	0.09337820512820513	-12.494356	5.511517	-6.318692	-18.499548	5.056146	3.3165228	15.588539	-0.38919926	-8.5830685e-09	-0.003747799	5.00679e-08	0.014268747	14.500729	-2.047412	17.818789	-6.7077045	0	0	4.0	2.8939114	0.01582792	156000	352.71856212615967
156	-24.362389	34.941322	-9.764421	-123.08009	9.444445	10.730136	29.0	0.0	91.55556	14663.0	0.09339490445859873	-12.585321	6.160212	-4.7451725	-30.430067	2.1486635	4.0245304	14.889372	-1.4953026	2.6226044e-08	-0.003049907	-2.3841857e-09	0.011969255	56.653217	-34.40073	8.609677	-2.6043644	0	0	5.0	2.891736	0.01031679	157000	356.625048160553
157	-64.51444	100.79845	-12.993598	-266.1039	10.2	5.706137	18.0	3.0	136.0	14743.0	0.09331012658227848	-27.983112	20.254148	-5.7262816	-69.555275	2.5431104	4.588912	15.820663	-3.345413	6.1631205e-08	-0.009981257	2.2649764e-09	0.009386156	238.84521	-213.31726	9.156845	-4.9497557	0	0	79.0	2.8902009	0.006275878	158000	360.1811170578003
158	-35.713913	70.03555	-8.936384	-257.0103	15.636364	12.765527	41.0	0.0	87.72727	14915.0	0.09380503144654088	-31.990616	30.78341	-6.338067	-100.067955	5.420365	4.4786086	15.995854	-0.46956986	3.927946e-08	-0.0067062587	3.051758e-08	0.034613654	114.01479	-82.16609	23.512077	-8.900679	0	0	7.0	2.9068825	0.01333403	159000	364.3020043373108
159	-25.767197	36.719967	-9.239956	-122.815155	13.875	9.967917	31.0	4.0	99.0	15054.0	0.0940875	-12.186672	5.336123	-3.5725875	-17.668177	5.3788238	4.4528933	16.89682	1.1931126	-2.7894973e-08	-0.0040963255	-1.6450882e-08	0.02886324	66.75002	-41.426025	12.75482	-6.216084	0	0	4.0	2.9079309	0.020608738	160000	368.0970387458801
160	-34.366375	73.136215	-9.744579	-276.8724	11.5	11.485498	31.0	0.0	81.333336	15204.0	0.09443478260869566	-37.831936	35.210266	-5.654669	-91.93195	2.7923005	5.3643913	16.256994	-3.167351	1.2159347e-08	-0.015846202	-1.502037e-08	0.018641748	47.26345	-36.94297	12.687372	-2.8769016	0	0	79.0	2.9099123	0.010987121	161000	372.3730010986328
161	-26.289322	39.16203	-9.953998	-143.56497	15.7	18.40136	60.0	0.0	92.0	15364.0	0.09483950617283951	-10.501775	5.691697	-3.5254893	-17.549278	3.7747393	4.311861	16.725286	-1.8398242	8.4877016e-08	-0.005103558	-3.7431718e-08	0.0363005	83.90735	-54.01811	49.58165	-9.721336	0	0	5.0	2.955831	0.013766735	162000	376.43389225006104
162	-33.461254	42.744938	-12.172936	-128.9825	19.0	13.527749	37.0	0.0	123.666664	15504.0	0.09511656441717792	-18.471636	8.051065	-5.819379	-25.593117	5.03573	4.341933	17.83136	0.88791555	2.6464463e-08	-0.01190595	4.708767e-09	-0.02389746	29.90823	-6.7357216	14.196234	-7.186427	0	0	79.0	2.957628	0.010668396	163000	380.169992685318
163	-19.312336	17.405527	-11.463352	-73.938034	13.545455	13.560393	38.0	0.0	87.27273	15670.0	0.09554878048780488	-15.98366	7.557399	-6.8302436	-25.304907	3.27558	6.1380877	18.888548	-1.989714	-6.103516e-08	-0.0043376046	1.2135506e-07	-0.0049031517	53.622337	-42.114304	23.333496	-3.7713604	0	0	4.0	2.930916	0.01954617	164000	384.3559241294861
164	-59.156384	87.74962	-10.762901	-234.52934	13.4	7.1721687	19.0	0.0	139.4	15737.0	0.09537575757575757	-34.43684	34.393543	-4.5955195	-108.2281	2.869174	3.0472581	17.635447	0.016091704	6.2465666e-08	-0.0059016594	-9.083748e-08	0.004516844	55.995823	-34.231766	5.3771915	-3.4087715	0	0	3.0	2.930412	0.016340984	165000	387.9254159927368
165	-27.686665	37.174953	-12.370012	-132.73332	12.777778	9.270955	29.0	0.0	95.77778	15852.0	0.09549397590361446	-17.896046	8.503354	-5.8384194	-26.153593	5.0564938	4.443965	19.37069	0.33631337	-4.339218e-08	-0.011132739	-3.4570693e-08	-0.0053025708	29.159616	-4.8673115	12.686762	-5.412784	0	0	23.0	2.9301186	0.012757001	166000	391.9611384868622
166	-41.9667	45.532337	-11.67014	-120.71197	4.75	4.7631397	12.0	0.0	162.0	15902.0	0.09522155688622755	-22.041334	7.600232	-6.5951433	-27.118826	1.9258075	2.7631028	16.559782	0.03231114	1.4305114e-08	-0.0030139869	-1.3828277e-08	-0.017914068	25.229298	-3.5640717	4.59455	-1.1935196	0	0	4.0	2.925696	0.013890514	167000	395.4305410385132
167	-28.344576	39.655174	-10.031869	-133.11963	15.0	12.020815	36.0	0.0	101.25	16022.0	0.09536904761904762	-20.495188	8.175624	-8.519679	-28.255653	2.5692587	4.681569	19.330414	-0.98857474	1.0848045e-08	-0.0083064	8.59499e-08	-0.00014463437	24.87964	-2.89357	12.89946	-0.6187	0	0	4.0	2.9244251	0.01467265	168000	399.3693015575409
168	-35.010166	39.731945	-9.757266	-103.78357	15.5	13.647344	31.0	0.0	159.75	16084.0	0.0951715976331361	-21.408262	6.733506	-7.28627	-26.212624	1.5653688	3.6658137	19.50984	0.24006099	-2.1457673e-08	-0.0057709813	3.6239623e-08	0.015429205	26.77366	-13.528879	6.4389915	-4.7957916	0	0	9.0	2.9240994	0.014866825	169000	402.9417214393616
169	-24.485035	34.3036	-8.548806	-126.92929	15.9	11.78516	33.0	0.0	88.9	16243.0	0.09554705882352942	-15.513596	6.4790015	-7.15359	-22.528435	2.8065486	5.2341475	20.452526	0.038979053	-1.1920929e-09	-0.004146418	1.9812583e-07	-0.0051375874	31.328918	-8.750025	10.297593	-6.8142505	0	0	3.0	2.9272563	0.016698616	170000	407.14015674591064
170	-16.241793	7.8199553	-10.037127	-38.580173	17.6	14.941217	38.0	0.0	65.2	16419.0	0.09601754385964913	-14.209479	6.983167	-6.5215344	-24.82865	3.7306337	6.163691	21.523132	-2.28443	1.3947487e-08	-0.011457091	8.1539156e-08	-0.011297339	36.76175	-17.630713	22.396364	-11.568506	0	0	21.0	2.9290373	0.012902566	171000	411.40384316444397
171	-23.668163	33.540047	-9.114588	-129.47502	10.727273	6.4960256	21.0	2.0	84.09091	16537.0	0.09614534883720931	-14.3288355	8.130202	-5.61771	-24.777866	4.139761	5.416437	21.058342	0.0175336	-1.4305115e-09	-0.005930203	1.7929077e-07	0.015343837	33.55372	-10.14682	10.235879	-8.981261	0	0	4.0	2.9315703	0.017075062	172000	415.90057826042175
172	-21.60645	22.980476	-8.443915	-80.26932	16.25	10.697546	34.0	2.0	110.625	16693.0	0.09649132947976878	-11.118126	4.135614	-5.946249	-21.46433	2.0344126	6.0076337	21.428137	-1.9621536	-4.7445297e-08	-0.009592844	1.9550324e-08	-0.00024817753	39.096054	-22.766346	8.056807	-3.5139637	0	0	22.0	2.9326248	0.013378233	173000	420.0080313682556
173	-31.159538	29.509243	-8.594072	-90.65338	19.333334	12.982894	37.0	4.0	164.5	16809.0	0.09660344827586206	-14.266393	4.707429	-5.69941	-20.613308	1.808389	4.308033	21.929089	-1.1026351	-2.336502e-08	-0.0020906948	5.6743623e-08	-0.013179535	10.955445	-5.8458734	16.189426	-10.3185005	0	0	3.0	2.9299352	0.019419812	174000	423.9014027118683
